run,arm,seed,step,train_win_rate,train_score,difficulty,r_objective,r_alpha,r_beta,r_zeta,r_delta,coverage,visit_entropy
w10s-obj-off-s61,w10s-obj-off,61,4948992,0.26,0.73,-1.0,-0.7476,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,4979712,0.17,0.639,-1.0,-0.5002,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5010432,0.19,0.636,-1.0,-0.5656,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5041152,0.18,0.629,-1.0,-0.5825,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5071872,0.21,0.641,-1.0,-0.5816,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5102592,0.23,0.657,-1.0,-0.6948,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5133312,0.1,0.549,-1.0,-0.5841,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5164032,0.15,0.63,-1.0,-0.2891,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5194752,0.24,0.66,-1.0,-0.4214,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5225472,0.24,0.702,-1.0,-0.4194,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5256192,0.16,0.613,-1.0,-0.4985,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5286912,0.29,0.732,-1.0,-0.456,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5317632,0.25,0.703,-1.0,-0.4995,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5348352,0.25,0.712,-1.0,-0.5009,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5379072,0.26,0.705,-1.0,-0.6092,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5409792,0.24,0.713,-1.0,-0.425,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5440512,0.21,0.657,-1.0,-0.6533,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5471232,0.31,0.716,-1.0,-0.5013,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5501952,0.2,0.644,-1.0,-0.4994,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5532672,0.22,0.716,-1.0,-0.2718,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5563392,0.2,0.674,-1.0,-0.389,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5594112,0.22,0.692,-1.0,-0.5003,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5624832,0.18,0.618,-1.0,-0.4928,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5655552,0.19,0.668,-1.0,-0.3694,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5686272,0.23,0.721,-1.0,-0.3549,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5716992,0.34,0.793,-1.0,-0.3473,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5747712,0.18,0.61,-1.0,-0.4908,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5778432,0.21,0.631,-1.0,-0.5082,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5809152,0.2,0.662,-1.0,-0.4573,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5839872,0.28,0.749,-1.0,-0.3495,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5870592,0.27,0.707,-1.0,-0.3999,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5901312,0.22,0.692,-1.0,-0.3541,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5932032,0.31,0.759,-1.0,-0.3383,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5962752,0.25,0.724,-1.0,-0.5306,0.0,0.0,0.0,0.0,1.0,0.936
w10s-obj-off-s61,w10s-obj-off,61,5993472,0.3,0.716,-1.0,-0.4049,0.0,0.0,0.0,0.0,1.0,0.936
